NACA 2412
     0.988369   -0.067220
     0.987348   -0.066590
     0.985491   -0.065445
     0.983100   -0.063972
     0.980285   -0.062242
     0.977111   -0.060296
     0.973621   -0.058160
     0.969849   -0.055858
     0.965821   -0.053406
     0.961557   -0.050818
     0.957076   -0.048106
     0.952392   -0.045280
     0.947519   -0.042350
     0.942469   -0.039323
     0.937251   -0.036207
     0.931876   -0.033008
     0.926352   -0.029732
     0.920688   -0.026385
     0.914889   -0.022972
     0.908964   -0.019497
     0.902917   -0.015966
     0.896756   -0.012382
     0.890486   -0.008749
     0.884112   -0.005070
     0.877638   -0.001350
     0.871071    0.002408
     0.864413    0.006202
     0.857670    0.010028
     0.850845    0.013884
     0.843943    0.017767
     0.836967    0.021674
     0.829921    0.025602
     0.822808    0.029550
     0.816406    0.033049
     0.813463    0.034353
     0.810418    0.035395
     0.807293    0.036169
     0.803226    0.036840
     0.795065    0.038105
     0.786845    0.039363
     0.778572    0.040612
     0.770247    0.041852
     0.761875    0.043082
     0.753458    0.044302
     0.745001    0.045509
     0.736505    0.046705
     0.727973    0.047888
     0.719410    0.049057
     0.710817    0.050211
     0.702198    0.051351
     0.693554    0.052476
     0.684889    0.053584
     0.676206    0.054676
     0.667506    0.055750
     0.658792    0.056807
     0.650067    0.057845
     0.641333    0.058864
     0.632592    0.059864
     0.623847    0.060844
     0.615100    0.061804
     0.606352    0.062743
     0.597607    0.063660
     0.588866    0.064556
     0.580132    0.065430
     0.571405    0.066281
     0.562689    0.067109
     0.553986    0.067913
     0.545297    0.068694
     0.536624    0.069450
     0.527969    0.070182
     0.519334    0.070889
     0.510721    0.071570
     0.502131    0.072226
     0.493567    0.072855
     0.485030    0.073458
     0.476521    0.074035
     0.468043    0.074584
     0.459598    0.075106
     0.451186    0.075601
     0.442810    0.076067
     0.434471    0.076506
     0.426171    0.076916
     0.417911    0.077297
     0.409693    0.077650
     0.401518    0.077973
     0.393388    0.078264
     0.385305    0.078517
     0.377270    0.078731
     0.369284    0.078907
     0.361349    0.079044
     0.353467    0.079142
     0.345638    0.079203
     0.337864    0.079224
     0.330147    0.079208
     0.322488    0.079154
     0.314888    0.079062
     0.307349    0.078932
     0.299872    0.078764
     0.292459    0.078559
     0.285110    0.078317
     0.277827    0.078039
     0.270611    0.077723
     0.263464    0.077372
     0.256387    0.076984
     0.249381    0.076561
     0.242448    0.076103
     0.235588    0.075609
     0.228802    0.075082
     0.222093    0.074520
     0.215461    0.073924
     0.208908    0.073296
     0.202435    0.072635
     0.196042    0.071941
     0.189731    0.071216
     0.183503    0.070460
     0.177360    0.069673
     0.171302    0.068856
     0.165331    0.068010
     0.159448    0.067134
     0.153654    0.066231
     0.147949    0.065299
     0.142336    0.064341
     0.136815    0.063356
     0.131387    0.062346
     0.126053    0.061311
     0.120815    0.060251
     0.115674    0.059167
     0.110630    0.058061
     0.105684    0.056932
     0.100839    0.055781
     0.096094    0.054610
     0.091450    0.053419
     0.086910    0.052208
     0.082473    0.050979
     0.078141    0.049731
     0.073915    0.048467
     0.069796    0.047186
